,Date,Prices
3740,1984-03-21,392.35
3741,1984-03-20,393.85
3742,1984-03-19,393.6
3743,1984-03-16,392.75
3744,1984-03-15,394.5
3745,1984-03-14,399.75
3746,1984-03-13,397.25
3747,1984-03-12,395.75
3748,1984-03-09,399.9
3749,1984-03-08,397.25
3750,1984-03-07,398.75
3751,1984-03-06,402.5
3752,1984-03-05,405.85
3753,1984-03-02,399
3754,1984-03-01,392.75
3755,1984-02-29,394.25
3756,1984-02-28,399.25
3757,1984-02-27,393.5
3758,1984-02-24,395.75
3759,1984-02-23,398.25
3760,1984-02-22,395.25
3761,1984-02-21,389
3762,1984-02-20,385.25
3763,1984-02-17,382.15
3764,1984-02-16,383.9
3765,1984-02-15,383
3766,1984-02-14,376
3767,1984-02-13,376.85
3768,1984-02-10,377.65
3769,1984-02-09,383
3770,1984-02-08,386.25
3771,1984-02-07,379.75
3772,1984-02-06,380.8
3773,1984-02-03,383.1
3774,1984-02-02,383.25
3775,1984-02-01,378.15
3776,1984-01-31,373.75
3777,1984-01-30,369.85
3778,1984-01-27,370
3779,1984-01-26,367
3780,1984-01-25,366.5
3781,1984-01-24,365.1
3782,1984-01-23,371.35
3783,1984-01-20,371.25
3784,1984-01-19,374.75
3785,1984-01-18,368.75
3786,1984-01-17,367.75
3787,1984-01-16,369.1
3788,1984-01-13,373.25
3789,1984-01-12,368.5
3790,1984-01-11,367.75
3791,1984-01-10,371.25
3792,1984-01-09,365.25
3793,1984-01-06,375.25
3794,1984-01-05,375.25
3795,1984-01-04,374
3796,1984-01-03,383
3797,1985-12-30,326.8
3798,1985-12-27,326.85
3799,1985-12-24,324.85
3800,1985-12-23,327.6
3801,1985-12-20,325.55
3802,1985-12-19,325.8
3803,1985-12-18,320.05
3804,1985-12-17,321.15
3805,1985-12-16,318.6
3806,1985-12-13,317.75
3807,1985-12-12,317.5
3808,1985-12-11,315.5
3809,1985-12-10,317
3810,1985-12-09,317.4
3811,1985-12-06,322.3
3812,1985-12-05,322.8
3813,1985-12-04,324.2
3814,1985-12-03,322.6
3815,1985-12-02,321.5
3816,1985-11-29,325.3
3817,1985-11-28,326.3
3818,1985-11-27,328.15
3819,1985-11-26,331.25
3820,1985-11-25,330.2
3821,1985-11-22,326.5
3822,1985-11-21,325.8
3823,1985-11-20,325.65
3824,1985-11-19,324.35
3825,1985-11-18,323.5
3826,1985-11-15,325.4
3827,1985-11-14,325.3
3828,1985-11-13,324.5
3829,1985-11-12,323.1
3830,1985-11-11,323.1
3831,1985-11-08,321.95
3832,1985-11-07,323
3833,1985-11-06,324.4
3834,1985-11-05,324.6
3835,1985-11-04,325.35
3836,1985-11-01,323.5
3837,1985-10-31,325.1
3838,1985-10-30,326.2
3839,1985-10-29,326.3
3840,1985-10-28,326.5
3841,1985-10-25,325.4
3842,1985-10-24,326.2
3843,1985-10-23,325.9
3844,1985-10-22,327.75
3845,1985-10-21,326.15
3846,1985-10-18,326.25
3847,1985-10-17,325.5
3848,1985-10-16,323.65
3849,1985-10-15,327
3850,1985-10-14,326.65
3851,1985-10-11,325.6
3852,1985-10-10,325.5
3853,1985-10-09,326.55
3854,1985-10-08,326.35
3855,1985-10-07,325.75
3856,1985-10-04,328
3857,1985-10-03,324.9
3858,1985-10-02,324.95
3859,1985-10-01,322.25
3860,1985-09-30,325.75
3861,1985-09-27,328.6
3862,1985-09-26,329.25
3863,1985-09-25,328.5
3864,1985-09-24,327.9
3865,1985-09-23,327.45
3866,1985-09-20,319.15
3867,1985-09-19,316.3
3868,1985-09-18,316.25
3869,1985-09-17,317.6
3870,1985-09-16,319.3
3871,1985-09-13,321.3
3872,1985-09-12,319.25
3873,1985-09-11,320.75
3874,1985-09-10,321.65
3875,1985-09-09,319.35
3876,1985-09-06,317.4
3877,1985-09-05,325.75
3878,1985-09-04,326
3879,1985-09-03,328.2
3880,1985-09-02,334.65
3881,1985-08-30,333.25
3882,1985-08-29,337
3883,1985-08-28,340.9
3884,1985-08-27,336
3885,1985-08-23,334.85
3886,1985-08-22,335.5
3887,1985-08-21,335.9
3888,1985-08-20,334.15
3889,1985-08-19,340.9
3890,1985-08-16,335.35
3891,1985-08-15,331.1
3892,1985-08-14,326
3893,1985-08-13,326.5
3894,1985-08-12,326.65
3895,1985-08-09,321.65
3896,1985-08-08,322.5
3897,1985-08-07,321.15
3898,1985-08-06,319.8
3899,1985-08-05,323.75
3900,1985-08-02,320.5
3901,1985-08-01,322.1
3902,1985-07-31,327.5
3903,1985-07-30,325.25
3904,1985-07-29,326.5
3905,1985-07-26,316.95
3906,1985-07-25,317.4
3907,1985-07-24,317.75
3908,1985-07-23,322.5
3909,1985-07-22,317.25
3910,1985-07-19,318.9
3911,1985-07-18,320
3912,1985-07-17,325.6
3913,1985-07-16,321.75
3914,1985-07-15,315.85
3915,1985-07-12,315.65
3916,1985-07-11,313.55
3917,1985-07-10,314.85
3918,1985-07-09,314.85
3919,1985-07-08,309.25
3920,1985-07-05,311.6
3921,1985-07-04,310.55
3922,1985-07-03,310.35
3923,1985-07-02,308.25
3924,1985-07-01,313.9
3925,1985-06-28,317.75
3926,1985-06-27,315
3927,1985-06-26,316.75
3928,1985-06-25,315.5
3929,1985-06-24,314.65
3930,1985-06-21,313.45
3931,1985-06-20,318.1
3932,1985-06-19,325.4
3933,1985-06-18,323.75
3934,1985-06-17,318.9
3935,1985-06-14,318.25
3936,1985-06-13,313.75
3937,1985-06-12,314.5
3938,1985-06-11,315
3939,1985-06-10,312
3940,1985-06-07,314.3
3941,1985-06-06,314.8
3942,1985-06-05,314.2
3943,1985-06-04,315.65
3944,1985-06-03,318.1
3945,1985-05-31,314
3946,1985-05-30,314.6
3947,1985-05-29,312
3948,1985-05-28,311.25
3949,1985-05-24,314.7
3950,1985-05-23,315.4
3951,1985-05-22,316.25
3952,1985-05-21,314.9
3953,1985-05-20,323.3
3954,1985-05-17,322.5
3955,1985-05-16,320.1
3956,1985-05-15,322.75
3957,1985-05-14,326.5
3958,1985-05-13,321
3959,1985-05-10,314.5
3960,1985-05-09,315.1
3961,1985-05-08,312.85
3962,1985-05-07,313.5
3963,1985-05-03,312.75
3964,1985-05-02,313.25
3965,1985-05-01,312.5
3966,1985-04-30,321.35
3967,1985-04-29,322.5
3968,1985-04-26,323.5
3969,1985-04-25,322.5
3970,1985-04-24,322
3971,1985-04-23,326.65
3972,1985-04-22,327.75
3973,1985-04-19,327
3974,1985-04-18,329.75
3975,1985-04-17,327.35
3976,1985-04-16,330.5
3977,1985-04-15,334.25
3978,1985-04-12,329.9
3979,1985-04-11,332.25
3980,1985-04-10,327.25
3981,1985-04-09,323.1
3982,1985-04-04,316.75
3983,1985-04-03,321.25
3984,1985-04-02,318.75
3985,1985-04-01,321.1
3986,1985-03-29,329.25
3987,1985-03-28,326.25
3988,1985-03-27,330.4
3989,1985-03-26,323.75
3990,1985-03-25,314.6
3991,1985-03-22,315.5
3992,1985-03-21,318.5
3993,1985-03-20,324
3994,1985-03-19,316.75
3995,1985-03-18,298.85
3996,1985-03-15,292.7
3997,1985-03-14,290.75
3998,1985-03-13,290.25
3999,1985-03-12,288.45
4000,1985-03-11,291
4001,1985-03-08,291
4002,1985-03-07,289.6
4003,1985-03-06,287.4
4004,1985-03-05,287.9
4005,1985-03-04,288.65
4006,1985-03-01,287.25
4007,1985-02-28,287.75
4008,1985-02-27,290.8
4009,1985-02-26,285.75
4010,1985-02-25,284.25
4011,1985-02-22,298.4
4012,1985-02-21,299.85
4013,1985-02-20,302.9
4014,1985-02-19,302.6
4015,1985-02-18,304.5
4016,1985-02-15,304
4017,1985-02-14,304.15
4018,1985-02-13,303.2
4019,1985-02-12,302.5
4020,1985-02-11,300.15
4021,1985-02-08,299.8
4022,1985-02-07,301.65
4023,1985-02-06,302.85
4024,1985-02-05,302.05
4025,1985-02-04,301.25
4026,1985-02-01,303.6
4027,1985-01-31,306.65
4028,1985-01-30,302.9
4029,1985-01-29,303.25
4030,1985-01-28,297.75
4031,1985-01-25,298.85
4032,1985-01-24,300.85
4033,1985-01-23,300.25
4034,1985-01-22,306.9
4035,1985-01-21,307.25
4036,1985-01-18,308
4037,1985-01-17,305.5
4038,1985-01-16,302.7
4039,1985-01-15,301.8
4040,1985-01-14,299
4041,1985-01-11,304.25
4042,1985-01-10,303.8
4043,1985-01-09,300.5
4044,1985-01-08,302
4045,1985-01-07,298.25
4046,1985-01-04,303.15
4047,1985-01-03,302.3
4048,1985-01-02,305.5
4049,1986-12-31,NA
4050,1986-12-30,388.75
4051,1986-12-29,390.1
4052,1986-12-24,NA
4053,1986-12-23,389.2
4054,1986-12-22,394.15
4055,1986-12-19,394.8
4056,1986-12-18,390.75
4057,1986-12-17,392
4058,1986-12-16,393.1
4059,1986-12-15,394.3
4060,1986-12-12,391.5
4061,1986-12-11,388.4
4062,1986-12-10,391.5
4063,1986-12-09,386.8
4064,1986-12-08,389.6
4065,1986-12-05,388.5
4066,1986-12-04,389.25
4067,1986-12-03,389.75
4068,1986-12-02,389.5
4069,1986-12-01,395.55
4070,1986-11-28,389.5
4071,1986-11-27,383.5
4072,1986-11-26,383.6
4073,1986-11-25,383.75
4074,1986-11-24,380.5
4075,1986-11-21,388.2
4076,1986-11-20,389.35
4077,1986-11-19,393.4
4078,1986-11-18,391
4079,1986-11-17,392.5
4080,1986-11-14,408.25
4081,1986-11-13,407.5
4082,1986-11-12,407
4083,1986-11-11,406
4084,1986-11-10,410.75
4085,1986-11-07,408.2
4086,1986-11-06,408.55
4087,1986-11-05,405.25
4088,1986-11-04,408
4089,1986-11-03,406.2
4090,1986-10-31,401
4091,1986-10-30,406.5
4092,1986-10-29,405.8
4093,1986-10-28,410.7
4094,1986-10-27,409.75
4095,1986-10-24,410.5
4096,1986-10-23,423.4
4097,1986-10-22,425
4098,1986-10-21,425.1
4099,1986-10-20,425
4100,1986-10-17,419.25
4101,1986-10-16,425.5
4102,1986-10-15,422
4103,1986-10-14,428.8
4104,1986-10-13,432.6
4105,1986-10-10,430.75
4106,1986-10-09,435.75
4107,1986-10-08,438.1
4108,1986-10-07,436
4109,1986-10-06,436.9
4110,1986-10-03,436
4111,1986-10-02,431.3
4112,1986-10-01,425
4113,1986-09-30,423.2
4114,1986-09-29,427
4115,1986-09-26,433
4116,1986-09-25,429.4
4117,1986-09-24,431.5
4118,1986-09-23,435
4119,1986-09-22,435.5
4120,1986-09-19,430
4121,1986-09-18,417.85
4122,1986-09-17,413.2
4123,1986-09-16,417.25
4124,1986-09-15,413
4125,1986-09-12,419.5
4126,1986-09-11,402
4127,1986-09-10,418.5
4128,1986-09-09,409.25
4129,1986-09-08,418.6
4130,1986-09-05,420.8
4131,1986-09-04,405.5
4132,1986-09-03,405
4133,1986-09-02,393.25
4134,1986-09-01,391.75
4135,1986-08-29,384.7
4136,1986-08-28,386.7
4137,1986-08-27,380.1
4138,1986-08-26,381.1
4139,1986-08-22,386.25
4140,1986-08-21,380.75
4141,1986-08-20,378
4142,1986-08-19,374.4
4143,1986-08-18,377.25
4144,1986-08-15,385.1
4145,1986-08-14,385.25
4146,1986-08-13,388
4147,1986-08-12,384
4148,1986-08-11,388
4149,1986-08-08,368.8
4150,1986-08-07,361.8
4151,1986-08-06,362.4
4152,1986-08-05,358.5
4153,1986-08-04,359.8
4154,1986-08-01,361
4155,1986-07-31,357.5
4156,1986-07-30,351.65
4157,1986-07-29,351.25
4158,1986-07-28,353.6
4159,1986-07-25,349.4
4160,1986-07-24,348.65
4161,1986-07-23,347.25
4162,1986-07-22,353.5
4163,1986-07-21,353.95
4164,1986-07-18,347.9
4165,1986-07-17,347
4166,1986-07-16,347.6
4167,1986-07-15,346
4168,1986-07-14,345.75
4169,1986-07-11,348.1
4170,1986-07-10,346.8
4171,1986-07-09,348.1
4172,1986-07-08,347.85
4173,1986-07-07,344.85
4174,1986-07-04,343.8
4175,1986-07-03,343.85
4176,1986-07-02,342.3
4177,1986-07-01,345.1
4178,1986-06-30,346.75
4179,1986-06-27,344.5
4180,1986-06-26,344.9
4181,1986-06-25,344.15
4182,1986-06-24,342
4183,1986-06-23,341.05
4184,1986-06-20,339.65
4185,1986-06-19,339.2
4186,1986-06-18,339.15
4187,1986-06-17,336.75
4188,1986-06-16,339.3
4189,1986-06-13,346.2
4190,1986-06-12,348.35
4191,1986-06-11,347.4
4192,1986-06-10,347.7
4193,1986-06-09,341.8
4194,1986-06-06,341.65
4195,1986-06-05,341.75
4196,1986-06-04,340.75
4197,1986-06-03,342.2
4198,1986-06-02,341.85
4199,1986-05-30,343.2
4200,1986-05-29,342.7
4201,1986-05-28,343.75
4202,1986-05-27,341.5
4203,1986-05-23,341.1
4204,1986-05-22,340.45
4205,1986-05-21,338.9
4206,1986-05-20,338.7
4207,1986-05-19,340.8
4208,1986-05-16,343
4209,1986-05-15,342
4210,1986-05-14,342.45
4211,1986-05-13,343.7
4212,1986-05-12,345.2
4213,1986-05-09,345.35
4214,1986-05-08,345.25
4215,1986-05-07,342.45
4216,1986-05-06,340.4
4217,1986-05-02,341.6
4218,1986-05-01,345.1
4219,1986-04-30,345.75
4220,1986-04-29,342.45
4221,1986-04-28,343.15
4222,1986-04-25,344.45
4223,1986-04-24,344.75
4224,1986-04-23,346.2
4225,1986-04-22,344.1
4226,1986-04-21,341.4
4227,1986-04-18,342.75
4228,1986-04-17,339.9
4229,1986-04-16,339
4230,1986-04-15,341.75
4231,1986-04-14,341.6
4232,1986-04-11,341.95
4233,1986-04-10,337.7
4234,1986-04-09,337.85
4235,1986-04-08,339.4
4236,1986-04-07,337.65
4237,1986-04-04,334.5
4238,1986-04-03,334.75
4239,1986-04-02,335.5
4240,1986-04-01,333.1
4241,1986-03-27,344
4242,1986-03-26,344.3
4243,1986-03-25,351.75
4244,1986-03-24,350.2
4245,1986-03-21,352.9
4246,1986-03-20,350.65
4247,1986-03-19,346.75
4248,1986-03-18,351.15
4249,1986-03-17,349.9
4250,1986-03-14,348
4251,1986-03-13,349.6
4252,1986-03-12,343.85
4253,1986-03-11,342.9
4254,1986-03-10,340.25
4255,1986-03-07,343.35
4256,1986-03-06,344.5
4257,1986-03-05,341.5
4258,1986-03-04,337.15
4259,1986-03-03,335.6
4260,1986-02-28,338.15
4261,1986-02-27,336.9
4262,1986-02-26,345.75
4263,1986-02-25,352.4
4264,1986-02-24,341.8
4265,1986-02-21,338
4266,1986-02-20,337.1
4267,1986-02-19,341.4
4268,1986-02-18,337.25
4269,1986-02-17,333
4270,1986-02-14,331.35
4271,1986-02-13,334
4272,1986-02-12,337.25
4273,1986-02-11,335.8
4274,1986-02-10,340.15
4275,1986-02-07,337.2
4276,1986-02-06,337.1
4277,1986-02-05,337.3
4278,1986-02-04,338.6
4279,1986-02-03,347.3
4280,1986-01-31,350.5
4281,1986-01-30,358
4282,1986-01-29,353.25
4283,1986-01-28,353
4284,1986-01-27,358.4
4285,1986-01-24,354
4286,1986-01-23,350.3
4287,1986-01-22,353
4288,1986-01-21,356.5
4289,1986-01-20,351
4290,1986-01-17,352.6
4291,1986-01-16,363
4292,1986-01-15,346.75
4293,1986-01-14,341
4294,1986-01-13,339.4
4295,1986-01-10,340.45
4296,1986-01-09,333.5
4297,1986-01-08,332.6
4298,1986-01-07,330
4299,1986-01-06,328
4300,1986-01-03,326.75
4301,1986-01-02,326.3
4302,1987-12-31,NA
4303,1987-12-30,484.1
4304,1987-12-29,485.7
4305,1987-12-24,NA
4306,1987-12-23,481.5
4307,1987-12-22,483
4308,1987-12-21,480
4309,1987-12-18,481
4310,1987-12-17,477.5
4311,1987-12-16,486.3
4312,1987-12-15,492.5
4313,1987-12-14,499.75
4314,1987-12-11,493.5
4315,1987-12-10,488
4316,1987-12-09,484.2
4317,1987-12-08,484.3
4318,1987-12-07,481.15
4319,1987-12-04,486.25
4320,1987-12-03,491.1
4321,1987-12-02,490.9
4322,1987-12-01,487.8
4323,1987-11-30,492.5
4324,1987-11-27,478.4
4325,1987-11-26,477.65
4326,1987-11-25,476.5
4327,1987-11-24,475
4328,1987-11-23,469.4
4329,1987-11-20,465.7
4330,1987-11-19,465.15
4331,1987-11-18,463.7
4332,1987-11-17,464.6
4333,1987-11-16,462.1
4334,1987-11-13,464.95
4335,1987-11-12,462.45
4336,1987-11-11,461.85
4337,1987-11-10,458.25
4338,1987-11-09,463.5
4339,1987-11-06,460
4340,1987-11-05,457.55
4341,1987-11-04,466.15
4342,1987-11-03,464.25
4343,1987-11-02,469.3
4344,1987-10-30,468.8
4345,1987-10-29,472.45
4346,1987-10-28,477.5
4347,1987-10-27,474
4348,1987-10-26,475
4349,1987-10-23,470.5
4350,1987-10-22,471.65
4351,1987-10-21,467
4352,1987-10-20,464.3
4353,1987-10-19,481
4354,1987-10-16,465.25
4355,1987-10-15,466.6
4356,1987-10-14,460.8
4357,1987-10-13,459.2
4358,1987-10-12,461.75
4359,1987-10-09,462.05
4360,1987-10-08,458.15
4361,1987-10-07,458.05
4362,1987-10-06,458
4363,1987-10-05,456.5
4364,1987-10-02,454.35
4365,1987-10-01,454.9
4366,1987-09-30,459.5
4367,1987-09-29,459.4
4368,1987-09-28,460.85
4369,1987-09-25,461.8
4370,1987-09-24,464
4371,1987-09-23,462.4
4372,1987-09-22,461.55
4373,1987-09-21,459.1
4374,1987-09-18,461.7
4375,1987-09-17,460.5
4376,1987-09-16,458.4
4377,1987-09-15,458.8
4378,1987-09-14,455.55
4379,1987-09-11,459.85
4380,1987-09-10,460.2
4381,1987-09-09,458.3
4382,1987-09-08,456.95
4383,1987-09-07,463.5
4384,1987-09-04,464.75
4385,1987-09-03,463.7
4386,1987-09-02,463.1
4387,1987-09-01,453.75
4388,1987-08-28,453.4
4389,1987-08-27,458.75
4390,1987-08-26,457.6
4391,1987-08-25,458
4392,1987-08-24,459.5
4393,1987-08-21,455.5
4394,1987-08-20,456.1
4395,1987-08-19,456.35
4396,1987-08-18,457.5
4397,1987-08-17,453.3
4398,1987-08-14,460
4399,1987-08-13,462.5
4400,1987-08-12,463.4
4401,1987-08-11,461.2
4402,1987-08-10,461.1
4403,1987-08-07,464.1
4404,1987-08-06,468.7
4405,1987-08-05,469.8
4406,1987-08-04,473.4
4407,1987-08-03,472.75
4408,1987-07-31,462.5
4409,1987-07-30,457.15
4410,1987-07-29,457.75
4411,1987-07-28,456.15
4412,1987-07-27,453.15
4413,1987-07-24,453.3
4414,1987-07-23,453.95
4415,1987-07-22,454.9
4416,1987-07-21,452.4
4417,1987-07-20,450.9
4418,1987-07-17,450.6
4419,1987-07-16,453.75
4420,1987-07-15,452.7
4421,1987-07-14,447
4422,1987-07-13,446.5
4423,1987-07-10,444.75
4424,1987-07-09,444.1
4425,1987-07-08,446.4
4426,1987-07-07,444.5
4427,1987-07-06,443.35
4428,1987-07-03,444.1
4429,1987-07-02,446.25
4430,1987-07-01,445.75
4431,1987-06-30,447.3
4432,1987-06-29,449.75
4433,1987-06-26,444.1
4434,1987-06-25,440.5
4435,1987-06-24,441.75
4436,1987-06-23,440.2
4437,1987-06-22,438
4438,1987-06-19,449
4439,1987-06-18,452.2
4440,1987-06-17,451.25
4441,1987-06-16,452.75
4442,1987-06-15,449.75
4443,1987-06-12,455.45
4444,1987-06-11,457
4445,1987-06-10,455.65
4446,1987-06-09,452.65
4447,1987-06-08,456.55
4448,1987-06-05,453.5
4449,1987-06-04,452.75
4450,1987-06-03,453
4451,1987-06-02,455
4452,1987-06-01,442.9
4453,1987-05-29,451
4454,1987-05-28,453.1
4455,1987-05-27,449.5
4456,1987-05-26,449
4457,1987-05-22,466.5
4458,1987-05-21,469.1
4459,1987-05-20,475.25
4460,1987-05-19,471.1
4461,1987-05-18,473.25
4462,1987-05-15,469.9
4463,1987-05-14,461.05
4464,1987-05-13,460.5
4465,1987-05-12,460.7
4466,1987-05-11,453
4467,1987-05-08,453
4468,1987-05-07,456.25
4469,1987-05-06,456.25
4470,1987-05-05,459.25
4471,1987-05-01,456.75
4472,1987-04-30,453.25
4473,1987-04-29,449
4474,1987-04-28,453
4475,1987-04-27,474.75
4476,1987-04-24,462.2
4477,1987-04-23,450.5
4478,1987-04-22,445.5
4479,1987-04-21,449.5
4480,1987-04-16,437.75
4481,1987-04-15,444.1
4482,1987-04-14,442.4
4483,1987-04-13,435.9
4484,1987-04-10,431.6
4485,1987-04-09,421
4486,1987-04-08,420.5
4487,1987-04-07,418.5
4488,1987-04-06,421.45
4489,1987-04-03,418.7
4490,1987-04-02,418.7
4491,1987-04-01,418.75
4492,1987-03-31,421
4493,1987-03-30,424
4494,1987-03-27,416.35
4495,1987-03-26,411
4496,1987-03-25,413.7
4497,1987-03-24,409
4498,1987-03-23,408.3
4499,1987-03-20,404.45
4500,1987-03-19,404.45
4501,1987-03-18,404.35
4502,1987-03-17,406.35
4503,1987-03-16,405.3
4504,1987-03-13,408.5
4505,1987-03-12,409.9
4506,1987-03-11,407.2
4507,1987-03-10,405.6
4508,1987-03-09,405
4509,1987-03-06,406.3
4510,1987-03-05,410.75
4511,1987-03-04,406.55
4512,1987-03-03,403.8
4513,1987-03-02,404.25
4514,1987-02-27,405.85
4515,1987-02-26,404.1
4516,1987-02-25,405.8
4517,1987-02-24,399.3
4518,1987-02-23,403.2
4519,1987-02-20,399.75
4520,1987-02-19,393.35
4521,1987-02-18,390
4522,1987-02-17,397.25
4523,1987-02-16,397.25
4524,1987-02-13,397.35
4525,1987-02-12,402.3
4526,1987-02-11,403
4527,1987-02-10,402.85
4528,1987-02-09,405.9
4529,1987-02-06,402.6
4530,1987-02-05,398.9
4531,1987-02-04,402.8
4532,1987-02-03,404
4533,1987-02-02,406.75
4534,1987-01-30,400.5
4535,1987-01-29,409.7
4536,1987-01-28,413.75
4537,1987-01-27,411.5
4538,1987-01-26,406
4539,1987-01-23,400
4540,1987-01-22,410.45
4541,1987-01-21,407.2
4542,1987-01-20,415.75
4543,1987-01-19,422.25
4544,1987-01-16,415.7
4545,1987-01-15,416.25
4546,1987-01-14,415.1
4547,1987-01-13,409
4548,1987-01-12,411.1
4549,1987-01-09,402
4550,1987-01-08,402.65
4551,1987-01-07,400.4
4552,1987-01-06,401.7
4553,1987-01-05,398.95
4554,1987-01-02,403.5
4555,1988-12-30,NA
4556,1988-12-29,410.25
4557,1988-12-28,412.85
4558,1988-12-23,NA
4559,1988-12-22,417.25
4560,1988-12-21,414.6
4561,1988-12-20,412.9
4562,1988-12-19,413
4563,1988-12-16,411.75
4564,1988-12-15,418.45
4565,1988-12-14,420
4566,1988-12-13,420.5
4567,1988-12-12,420
4568,1988-12-09,419.75
4569,1988-12-08,423.2
4570,1988-12-07,422.6
4571,1988-12-06,427.75
4572,1988-12-05,429
4573,1988-12-02,424.25
4574,1988-12-01,424.75
4575,1988-11-30,422.6
4576,1988-11-29,423.1
4577,1988-11-28,424.25
4578,1988-11-25,424.1
4579,1988-11-24,419.95
4580,1988-11-23,419.25
4581,1988-11-22,418.4
4582,1988-11-21,415.95
4583,1988-11-18,417.75
4584,1988-11-17,422
4585,1988-11-16,423.85
4586,1988-11-15,424
4587,1988-11-14,419.3
4588,1988-11-11,420.3
4589,1988-11-10,419.1
4590,1988-11-09,420.8
4591,1988-11-08,418.35
4592,1988-11-07,420.6
4593,1988-11-04,421
4594,1988-11-03,423.4
4595,1988-11-02,414.75
4596,1988-11-01,410.9
4597,1988-10-31,412.4
4598,1988-10-28,411.5
4599,1988-10-27,407.5
4600,1988-10-26,407.4
4601,1988-10-25,407.65
4602,1988-10-24,405.5
4603,1988-10-21,410.25
4604,1988-10-20,412.2
4605,1988-10-19,411.25
4606,1988-10-18,411.45
4607,1988-10-17,413
4608,1988-10-14,407.6
4609,1988-10-13,406.7
4610,1988-10-12,406.4
4611,1988-10-11,407.25
4612,1988-10-10,406.75
4613,1988-10-07,403.9
4614,1988-10-06,403.75
4615,1988-10-05,395.45
4616,1988-10-04,398.5
4617,1988-10-03,396
4618,1988-09-30,396.7
4619,1988-09-29,398.5
4620,1988-09-28,395.4
4621,1988-09-27,397.1
4622,1988-09-26,395.3
4623,1988-09-23,400.35
4624,1988-09-22,397.75
4625,1988-09-21,400.65
4626,1988-09-20,410
4627,1988-09-19,409
4628,1988-09-16,415.15
4629,1988-09-15,418.85
4630,1988-09-14,421.5
4631,1988-09-13,420.45
4632,1988-09-12,419.4
4633,1988-09-09,429.4
4634,1988-09-08,428.25
4635,1988-09-07,427.25
4636,1988-09-06,428.45
4637,1988-09-05,427.4
4638,1988-09-02,428.75
4639,1988-09-01,430.4
4640,1988-08-31,427.75
4641,1988-08-30,427.75
4642,1988-08-26,433.15
4643,1988-08-25,434.2
4644,1988-08-24,433
4645,1988-08-23,432.6
4646,1988-08-22,431
4647,1988-08-19,432.6
4648,1988-08-18,430.55
4649,1988-08-17,429
4650,1988-08-16,432.65
4651,1988-08-15,430.25
4652,1988-08-12,433.25
4653,1988-08-11,427.95
4654,1988-08-10,427.2
4655,1988-08-09,425.8
4656,1988-08-08,432
4657,1988-08-05,432.85
4658,1988-08-04,433.1
4659,1988-08-03,434.1
4660,1988-08-02,432.75
4661,1988-08-01,434.6
